Date,Open,High,Low,Close,Adj Close,Volume,Sector
2016-11-01,779.219970703125,781.0,768.469970703125,775.010009765625,775.010009765625,0.0,Healthcare
2016-11-02,774.3200073242188,778.6199951171875,770.8800048828125,771.25,771.25,0.0,Healthcare
2016-11-03,772.8599853515625,775.75,762.6300048828125,763.3300170898438,763.3300170898438,0.0,Healthcare
2016-11-04,763.2000122070312,774.5,763.2000122070312,769.1199951171875,769.1199951171875,0.0,Healthcare
2016-11-07,773.02001953125,790.1099853515625,773.02001953125,787.8099975585938,787.8099975585938,0.0,Healthcare
2016-11-08,785.8200073242188,794.75,781.4199829101562,789.4500122070312,789.4500122070312,0.0,Healthcare
2016-11-09,794.0399780273438,824.010009765625,794.0399780273438,816.530029296875,816.530029296875,0.0,Healthcare
2016-11-10,821.0900268554688,829.5399780273438,820.489990234375,826.260009765625,826.260009765625,0.0,Healthcare
2016-11-11,823.9500122070312,824.4400024414062,810.6400146484375,813.9099731445312,813.9099731445312,0.0,Healthcare
2016-11-14,815.219970703125,815.8800048828125,809.5900268554688,811.25,811.25,0.0,Healthcare
2016-11-15,811.97998046875,813.8099975585938,806.0700073242188,813.510009765625,813.510009765625,0.0,Healthcare
2016-11-16,813.27001953125,814.989990234375,809.010009765625,809.6300048828125,809.6300048828125,0.0,Healthcare
2016-11-17,810.0399780273438,813.3099975585938,808.3499755859375,813.1900024414062,813.1900024414062,0.0,Healthcare
2016-11-18,812.6699829101562,813.3400268554688,803.47998046875,803.9299926757812,803.9299926757812,0.0,Healthcare
2016-11-21,804.6500244140625,807.5700073242188,804.6500244140625,806.3200073242188,806.3200073242188,0.0,Healthcare
2016-11-22,806.6300048828125,807.9400024414062,789.7100219726562,795.0399780273438,795.0399780273438,0.0,Healthcare
2016-11-23,790.280029296875,798.0800170898438,783.1099853515625,798.0800170898438,798.0800170898438,0.0,Healthcare
2016-11-25,799.3400268554688,801.8599853515625,798.1699829101562,801.3699951171875,801.3699951171875,0.0,Healthcare
2016-11-28,800.5,800.5,794.02001953125,794.52001953125,794.52001953125,0.0,Healthcare
2016-11-29,796.1500244140625,802.530029296875,796.1300048828125,799.719970703125,799.719970703125,0.0,Healthcare
2016-11-30,799.9600219726562,800.02001953125,792.1199951171875,792.1300048828125,792.1300048828125,0.0,Healthcare
2016-12-01,792.9099731445312,793.9500122070312,784.4199829101562,786.1199951171875,786.1199951171875,0.0,Healthcare
2016-12-02,787.0599975585938,791.4600219726562,785.489990234375,788.5700073242188,788.5700073242188,0.0,Healthcare
2016-12-05,790.760009765625,791.75,784.719970703125,787.2999877929688,787.2999877929688,0.0,Healthcare
2016-12-06,788.52001953125,789.469970703125,784.9099731445312,789.2100219726562,789.2100219726562,0.0,Healthcare
2016-12-07,783.6699829101562,783.6699829101562,771.9400024414062,782.719970703125,782.719970703125,0.0,Healthcare
2016-12-08,780.7100219726562,784.760009765625,775.5800170898438,784.030029296875,784.030029296875,0.0,Healthcare
2016-12-09,787.6900024414062,795.0499877929688,787.47998046875,793.7000122070312,793.7000122070312,0.0,Healthcare
2016-12-12,792.530029296875,798.4000244140625,792.530029296875,797.75,797.75,0.0,Healthcare
2016-12-13,799.97998046875,804.5700073242188,799.97998046875,803.0900268554688,803.0900268554688,0.0,Healthcare
2016-12-14,803.6400146484375,807.489990234375,796.719970703125,799.6900024414062,799.6900024414062,0.0,Healthcare
2016-12-15,800.8200073242188,805.1799926757812,799.5999755859375,804.4000244140625,804.4000244140625,0.0,Healthcare
2016-12-16,806.4099731445312,808.4600219726562,802.7899780273438,805.5399780273438,805.5399780273438,0.0,Healthcare
2016-12-19,805.1599731445312,809.0499877929688,800.719970703125,801.4000244140625,801.4000244140625,0.0,Healthcare
2016-12-20,802.5599975585938,803.6799926757812,799.3499755859375,801.030029296875,801.030029296875,0.0,Healthcare
2016-12-21,800.8099975585938,801.760009765625,795.1500244140625,796.219970703125,796.219970703125,0.0,Healthcare
2016-12-22,795.97998046875,797.6599731445312,792.25,797.530029296875,797.530029296875,0.0,Healthcare
2016-12-23,798.1199951171875,803.8599853515625,797.9099731445312,803.780029296875,803.780029296875,0.0,Healthcare
2016-12-27,805.4400024414062,809.6199951171875,804.3900146484375,804.8599853515625,804.8599853515625,0.0,Healthcare
2016-12-28,804.72998046875,805.22998046875,798.8599853515625,799.0399780273438,799.0399780273438,0.0,Healthcare
2016-12-29,799.25,802.489990234375,798.8599853515625,799.8400268554688,799.8400268554688,0.0,Healthcare
2016-12-30,800.3699951171875,801.010009765625,794.8499755859375,796.9099731445312,796.9099731445312,0.0,Healthcare
2017-01-03,801.0599975585938,808.0399780273438,800.489990234375,808.0399780273438,808.0399780273438,0.0,Healthcare
2017-01-04,809.4600219726562,816.02001953125,809.1400146484375,813.6599731445312,813.6599731445312,0.0,Healthcare
2017-01-05,814.5900268554688,818.219970703125,812.6699829101562,817.5900268554688,817.5900268554688,0.0,Healthcare
2017-01-06,819.0,822.6900024414062,815.52001953125,820.25,820.25,0.0,Healthcare
2017-01-09,820.0900268554688,825.27001953125,819.0599975585938,823.9000244140625,823.9000244140625,0.0,Healthcare
2017-01-10,825.4199829101562,831.489990234375,823.530029296875,826.6599731445312,826.6599731445312,0.0,Healthcare
2017-01-11,827.5800170898438,830.2999877929688,810.8499755859375,818.0399780273438,818.0399780273438,0.0,Healthcare
2017-01-12,815.9500122070312,819.1500244140625,812.280029296875,818.6199951171875,818.6199951171875,0.0,Healthcare
2017-01-13,819.3099975585938,822.3200073242188,817.8499755859375,819.5,819.5,0.0,Healthcare
2017-01-17,816.0700073242188,816.8900146484375,809.030029296875,815.8200073242188,815.8200073242188,0.0,Healthcare
2017-01-18,817.72998046875,818.7000122070312,812.8300170898438,814.7999877929688,814.7999877929688,0.0,Healthcare
2017-01-19,813.6500244140625,813.989990234375,807.9000244140625,809.7000122070312,809.7000122070312,0.0,Healthcare
2017-01-20,810.0900268554688,812.9500122070312,806.5,807.3300170898438,807.3300170898438,0.0,Healthcare
2017-01-23,806.0499877929688,808.219970703125,800.989990234375,803.719970703125,803.719970703125,0.0,Healthcare
2017-01-24,803.1400146484375,803.1900024414062,794.52001953125,798.489990234375,798.489990234375,0.0,Healthcare
2017-01-25,800.3800048828125,805.8599853515625,798.3499755859375,805.3900146484375,805.3900146484375,0.0,Healthcare
2017-01-26,803.989990234375,805.219970703125,799.489990234375,799.6799926757812,799.6799926757812,0.0,Healthcare
2017-01-27,802.0900268554688,806.5499877929688,801.0800170898438,806.1099853515625,806.1099853515625,0.0,Healthcare
2017-01-30,804.6500244140625,805.5499877929688,798.8400268554688,802.77001953125,802.77001953125,0.0,Healthcare
2017-01-31,800.8200073242188,814.25,800.030029296875,814.0599975585938,814.0599975585938,0.0,Healthcare
2017-02-01,813.8300170898438,820.1799926757812,813.0,819.8499755859375,819.8499755859375,0.0,Healthcare
2017-02-02,818.5700073242188,821.72998046875,815.0700073242188,820.8900146484375,820.8900146484375,0.0,Healthcare
2017-02-03,824.0,825.739990234375,820.2000122070312,825.739990234375,825.739990234375,0.0,Healthcare
2017-02-06,823.52001953125,825.5399780273438,821.9199829101562,825.3499755859375,825.3499755859375,0.0,Healthcare
2017-02-07,826.969970703125,829.6699829101562,823.9600219726562,826.0900268554688,826.0900268554688,0.0,Healthcare
2017-02-08,821.7899780273438,826.0900268554688,820.2100219726562,824.9299926757812,824.9299926757812,0.0,Healthcare
2017-02-09,824.5,830.6699829101562,824.4099731445312,828.530029296875,828.530029296875,0.0,Healthcare
2017-02-10,828.8599853515625,831.6900024414062,827.6099853515625,829.52001953125,829.52001953125,0.0,Healthcare
2017-02-13,830.760009765625,835.010009765625,830.760009765625,834.8699951171875,834.8699951171875,0.0,Healthcare
2017-02-14,834.0499877929688,840.97998046875,833.0700073242188,840.969970703125,840.969970703125,0.0,Healthcare
2017-02-15,839.3200073242188,852.0,839.1500244140625,850.7999877929688,850.7999877929688,0.0,Healthcare
2017-02-16,850.5399780273438,851.2100219726562,843.6300048828125,849.5800170898438,849.5800170898438,0.0,Healthcare
2017-02-17,847.5,850.8200073242188,846.2899780273438,850.5399780273438,850.5399780273438,0.0,Healthcare
2017-02-21,850.9500122070312,856.739990234375,850.9500122070312,854.530029296875,854.530029296875,0.0,Healthcare
2017-02-22,853.8300170898438,855.969970703125,852.510009765625,853.3200073242188,853.3200073242188,0.0,Healthcare
2017-02-23,854.8900146484375,860.6599731445312,853.030029296875,859.6500244140625,859.6500244140625,0.0,Healthcare
2017-02-24,859.010009765625,863.3400268554688,857.9600219726562,863.3400268554688,863.3400268554688,0.0,Healthcare
2017-02-27,862.8599853515625,867.3300170898438,861.969970703125,866.6799926757812,866.6799926757812,0.0,Healthcare
2017-02-28,865.0800170898438,867.8400268554688,862.6599731445312,864.6099853515625,864.6099853515625,0.0,Healthcare
2017-03-01,869.1199951171875,875.9000244140625,867.8900146484375,873.6099853515625,873.6099853515625,0.0,Healthcare
2017-03-02,873.1900024414062,875.3900146484375,871.0399780273438,871.5999755859375,871.5999755859375,0.0,Healthcare
2017-03-03,870.9099731445312,875.1599731445312,869.6199951171875,875.0399780273438,875.0399780273438,0.0,Healthcare
2017-03-06,871.7000122070312,873.8400268554688,868.1799926757812,871.1599731445312,871.1599731445312,0.0,Healthcare
2017-03-07,864.3300170898438,869.3400268554688,862.4400024414062,865.3400268554688,865.3400268554688,0.0,Healthcare
2017-03-08,865.3499755859375,871.1300048828125,865.1900024414062,868.010009765625,868.010009765625,0.0,Healthcare
2017-03-09,868.7100219726562,874.1199951171875,867.9600219726562,873.2100219726562,873.2100219726562,0.0,Healthcare
2017-03-10,874.6900024414062,877.5399780273438,873.2100219726562,876.3800048828125,876.3800048828125,0.0,Healthcare
2017-03-13,876.1400146484375,876.1400146484375,871.8699951171875,875.030029296875,875.030029296875,0.0,Healthcare
2017-03-14,873.3300170898438,875.4199829101562,870.9500122070312,872.1799926757812,872.1799926757812,0.0,Healthcare
2017-03-15,873.1300048828125,884.52001953125,873.1300048828125,882.5,882.5,0.0,Healthcare
2017-03-16,880.2899780273438,880.2899780273438,870.969970703125,874.5800170898438,874.5800170898438,0.0,Healthcare
2017-03-17,871.719970703125,873.72998046875,869.3499755859375,869.9400024414062,869.9400024414062,0.0,Healthcare
2017-03-20,870.77001953125,870.989990234375,866.5999755859375,868.1099853515625,868.1099853515625,0.0,Healthcare
2017-03-21,870.47998046875,871.9500122070312,859.6900024414062,861.2899780273438,861.2899780273438,0.0,Healthcare
2017-03-22,862.3800048828125,863.530029296875,857.1900024414062,861.9500122070312,861.9500122070312,0.0,Healthcare
2017-03-23,861.1300048828125,864.6699829101562,857.4000244140625,858.8099975585938,858.8099975585938,0.0,Healthcare
2017-03-24,859.469970703125,863.0599975585938,855.8599853515625,858.5900268554688,858.5900268554688,0.0,Healthcare
2017-03-27,855.4400024414062,863.0,854.219970703125,861.7100219726562,861.7100219726562,0.0,Healthcare
2017-03-28,860.8200073242188,863.260009765625,857.3699951171875,862.1699829101562,862.1699829101562,0.0,Healthcare
2017-03-29,862.4099731445312,864.3900146484375,860.530029296875,862.0999755859375,862.0999755859375,0.0,Healthcare
2017-03-30,862.1799926757812,864.0999755859375,859.3400268554688,862.0599975585938,862.0599975585938,0.0,Healthcare
2017-03-31,860.5700073242188,862.22998046875,859.0999755859375,859.75,859.75,0.0,Healthcare
2017-04-03,860.239990234375,864.8499755859375,857.4099731445312,860.530029296875,860.530029296875,0.0,Healthcare
2017-04-04,860.0499877929688,861.2100219726562,857.77001953125,860.0999755859375,860.0999755859375,0.0,Healthcare
2017-04-05,860.8400268554688,866.010009765625,856.6300048828125,857.219970703125,857.219970703125,0.0,Healthcare
2017-04-06,857.4400024414062,860.1599731445312,855.0499877929688,858.3499755859375,858.3499755859375,0.0,Healthcare
2017-04-07,858.6599731445312,862.280029296875,856.9600219726562,859.9000244140625,859.9000244140625,0.0,Healthcare
2017-04-10,860.1599731445312,862.780029296875,857.8699951171875,858.52001953125,858.52001953125,0.0,Healthcare
2017-04-11,857.4299926757812,858.5499877929688,852.3699951171875,856.989990234375,856.989990234375,0.0,Healthcare
2017-04-12,856.4400024414062,857.6799926757812,853.4400024414062,857.22998046875,857.22998046875,0.0,Healthcare
2017-04-13,855.97998046875,858.7000122070312,854.9000244140625,854.9000244140625,854.9000244140625,0.0,Healthcare
2017-04-17,853.719970703125,858.0800170898438,853.0499877929688,857.5499877929688,857.5499877929688,0.0,Healthcare
2017-04-18,854.4400024414062,854.4400024414062,845.4099731445312,848.8800048828125,848.8800048828125,0.0,Healthcare
2017-04-19,850.97998046875,853.4600219726562,849.5499877929688,851.1300048828125,851.1300048828125,0.0,Healthcare
2017-04-20,852.4299926757812,857.8800048828125,848.97998046875,855.8300170898438,855.8300170898438,0.0,Healthcare
2017-04-21,855.1900024414062,855.5800170898438,849.4199829101562,851.5700073242188,851.5700073242188,0.0,Healthcare
2017-04-24,857.530029296875,861.6799926757812,857.530029296875,859.6400146484375,859.6400146484375,0.0,Healthcare
2017-04-25,860.7999877929688,865.8400268554688,860.7999877929688,863.6099853515625,863.6099853515625,0.0,Healthcare
2017-04-26,865.510009765625,871.530029296875,865.510009765625,867.9500122070312,867.9500122070312,0.0,Healthcare
2017-04-27,867.6300048828125,873.9000244140625,867.5999755859375,870.2100219726562,870.2100219726562,0.0,Healthcare
2017-04-28,870.3599853515625,872.6099853515625,869.25,872.260009765625,872.260009765625,0.0,Healthcare
2017-05-01,872.8599853515625,875.8499755859375,872.4299926757812,873.5499877929688,873.5499877929688,0.0,Healthcare
2017-05-02,874.4400024414062,876.8300170898438,869.989990234375,876.260009765625,876.260009765625,0.0,Healthcare
2017-05-03,874.739990234375,874.77001953125,870.47998046875,872.9400024414062,872.9400024414062,0.0,Healthcare
2017-05-04,874.280029296875,878.1300048828125,874.1300048828125,878.1099853515625,878.1099853515625,0.0,Healthcare
2017-05-05,878.7899780273438,879.5499877929688,874.239990234375,877.5900268554688,877.5900268554688,0.0,Healthcare
2017-05-08,877.5499877929688,877.5900268554688,871.1400146484375,872.5700073242188,872.5700073242188,0.0,Healthcare
2017-05-09,873.75,875.0999755859375,871.7999877929688,873.25,873.25,0.0,Healthcare
2017-05-10,871.3200073242188,871.5700073242188,866.7999877929688,870.3200073242188,870.3200073242188,0.0,Healthcare
2017-05-11,869.3800048828125,870.8099975585938,866.1199951171875,870.7899780273438,870.7899780273438,0.0,Healthcare
2017-05-12,870.3499755859375,871.4500122070312,868.5399780273438,869.1599731445312,869.1599731445312,0.0,Healthcare
2017-05-15,869.1400146484375,874.8599853515625,868.8400268554688,874.2899780273438,874.2899780273438,0.0,Healthcare
2017-05-16,873.8300170898438,874.239990234375,868.77001953125,870.8900146484375,870.8900146484375,0.0,Healthcare
2017-05-17,864.969970703125,866.3800048828125,859.6099853515625,859.8499755859375,859.8499755859375,0.0,Healthcare
2017-05-18,859.9299926757812,868.3800048828125,859.9299926757812,863.4099731445312,863.4099731445312,0.0,Healthcare
2017-05-19,864.2899780273438,868.6400146484375,864.280029296875,865.8300170898438,865.8300170898438,0.0,Healthcare
2017-05-22,865.3800048828125,869.0800170898438,864.4500122070312,867.8699951171875,867.8699951171875,0.0,Healthcare
2017-05-23,868.4400024414062,872.9000244140625,868.4400024414062,870.8900146484375,870.8900146484375,0.0,Healthcare
2017-05-24,871.9199829101562,873.8200073242188,869.3300170898438,872.9600219726562,872.9600219726562,0.0,Healthcare
2017-05-25,874.1199951171875,878.3699951171875,872.5,876.9000244140625,876.9000244140625,0.0,Healthcare
2017-05-26,876.5900268554688,878.1699829101562,874.280029296875,875.0499877929688,875.0499877929688,0.0,Healthcare
2017-05-30,874.0599975585938,876.22998046875,872.6099853515625,873.780029296875,873.780029296875,0.0,Healthcare
2017-05-31,875.8499755859375,879.25,874.9299926757812,877.5499877929688,877.5499877929688,0.0,Healthcare
2017-06-01,878.6199951171875,887.9400024414062,878.5900268554688,887.9400024414062,887.9400024414062,0.0,Healthcare
2017-06-02,889.5599975585938,894.030029296875,889.280029296875,893.1300048828125,893.1300048828125,0.0,Healthcare
2017-06-05,893.239990234375,893.239990234375,888.3099975585938,890.510009765625,890.510009765625,0.0,Healthcare
2017-06-06,889.3300170898438,891.239990234375,887.4199829101562,887.9199829101562,887.9199829101562,0.0,Healthcare
2017-06-07,889.0599975585938,891.3599853515625,887.6799926757812,890.3599853515625,890.3599853515625,0.0,Healthcare
2017-06-08,890.6599731445312,892.0900268554688,885.5700073242188,888.52001953125,888.52001953125,0.0,Healthcare
2017-06-09,888.8699951171875,896.6799926757812,888.1400146484375,894.1300048828125,894.1300048828125,0.0,Healthcare
2017-06-12,893.77001953125,896.4400024414062,888.5900268554688,892.9400024414062,892.9400024414062,0.0,Healthcare
2017-06-13,892.52001953125,895.510009765625,891.4600219726562,894.0900268554688,894.0900268554688,0.0,Healthcare
2017-06-14,895.8099975585938,900.8599853515625,895.3800048828125,898.219970703125,898.219970703125,0.0,Healthcare
2017-06-15,895.1400146484375,897.780029296875,892.22998046875,897.3300170898438,897.3300170898438,0.0,Healthcare
2017-06-16,897.6699829101562,900.6099853515625,894.1699829101562,898.5999755859375,898.5999755859375,0.0,Healthcare
2017-06-19,900.25,908.9299926757812,900.030029296875,908.2899780273438,908.2899780273438,0.0,Healthcare
2017-06-20,908.3300170898438,916.1400146484375,907.760009765625,911.3099975585938,911.3099975585938,0.0,Healthcare
2017-06-21,912.239990234375,923.0900268554688,912.2100219726562,922.47998046875,922.47998046875,0.0,Healthcare
2017-06-22,923.4500122070312,937.9099731445312,923.4500122070312,932.2000122070312,932.2000122070312,0.0,Healthcare
2017-06-23,932.219970703125,932.5499877929688,927.52001953125,931.3599853515625,931.3599853515625,0.0,Healthcare
2017-06-26,932.1599731445312,933.0399780273438,928.6699829101562,929.8699951171875,929.8699951171875,0.0,Healthcare
2017-06-27,930.1099853515625,931.02001953125,921.280029296875,921.3200073242188,921.3200073242188,0.0,Healthcare
2017-06-28,925.2000122070312,928.4500122070312,924.030029296875,926.1599731445312,926.1599731445312,0.0,Healthcare
2017-06-29,926.1599731445312,926.1599731445312,912.3900146484375,917.9500122070312,917.9500122070312,0.0,Healthcare
2017-06-30,920.4199829101562,920.8699951171875,916.719970703125,916.9299926757812,916.9299926757812,0.0,Healthcare
2017-07-03,919.010009765625,922.3400268554688,918.1799926757812,918.3200073242188,918.3200073242188,0.0,Healthcare
2017-07-05,918.6300048828125,924.3599853515625,915.8699951171875,923.2999877929688,923.2999877929688,0.0,Healthcare
2017-07-06,920.77001953125,921.0700073242188,910.0800170898438,911.3599853515625,911.3599853515625,0.0,Healthcare
2017-07-07,912.9500122070312,916.8599853515625,912.219970703125,916.5399780273438,916.5399780273438,0.0,Healthcare
2017-07-10,916.1799926757812,916.530029296875,911.9199829101562,913.9099731445312,913.9099731445312,0.0,Healthcare
2017-07-11,914.3499755859375,915.5399780273438,908.5999755859375,913.2100219726562,913.2100219726562,0.0,Healthcare
2017-07-12,916.22998046875,921.9400024414062,916.22998046875,919.1500244140625,919.1500244140625,0.0,Healthcare
2017-07-13,919.5700073242188,922.530029296875,913.6599731445312,919.9500122070312,919.9500122070312,0.0,Healthcare
2017-07-14,920.760009765625,928.0,919.739990234375,925.8200073242188,925.8200073242188,0.0,Healthcare
2017-07-17,926.22998046875,927.7100219726562,922.4500122070312,923.010009765625,923.010009765625,0.0,Healthcare
2017-07-18,922.72998046875,923.8900146484375,917.2999877929688,923.4600219726562,923.4600219726562,0.0,Healthcare
2017-07-19,927.0,930.8800048828125,927.0,930.8800048828125,930.8800048828125,0.0,Healthcare
2017-07-20,931.4600219726562,938.6500244140625,931.4600219726562,936.6300048828125,936.6300048828125,0.0,Healthcare
2017-07-21,935.9099731445312,937.4500122070312,934.5499877929688,936.0399780273438,936.0399780273438,0.0,Healthcare
2017-07-24,935.8699951171875,936.6799926757812,931.8300170898438,935.1500244140625,935.1500244140625,0.0,Healthcare
2017-07-25,937.6699829101562,938.5,927.7000122070312,928.8400268554688,928.8400268554688,0.0,Healthcare
2017-07-26,926.719970703125,927.9000244140625,924.1099853515625,925.9600219726562,925.9600219726562,0.0,Healthcare
2017-07-27,926.239990234375,926.5900268554688,916.02001953125,919.6400146484375,919.6400146484375,0.0,Healthcare
2017-07-28,920.010009765625,925.260009765625,916.0999755859375,924.280029296875,924.280029296875,0.0,Healthcare
2017-07-31,925.5499877929688,927.3200073242188,923.1099853515625,923.1099853515625,923.1099853515625,0.0,Healthcare
2017-08-01,924.6300048828125,924.760009765625,920.0800170898438,921.0700073242188,921.0700073242188,0.0,Healthcare
2017-08-02,920.5800170898438,920.5800170898438,915.3800048828125,919.030029296875,919.030029296875,0.0,Healthcare
2017-08-03,917.3800048828125,921.8300170898438,916.260009765625,920.5999755859375,920.5999755859375,0.0,Healthcare
2017-08-04,922.1099853515625,922.5499877929688,916.97998046875,918.5999755859375,918.5999755859375,0.0,Healthcare
2017-08-07,917.9299926757812,920.1199951171875,916.5800170898438,920.0800170898438,920.0800170898438,0.0,Healthcare
2017-08-08,918.7899780273438,920.4500122070312,913.97998046875,915.6199951171875,915.6199951171875,0.0,Healthcare
2017-08-09,913.4299926757812,917.6799926757812,912.02001953125,917.0499877929688,917.0499877929688,0.0,Healthcare
2017-08-10,914.739990234375,914.77001953125,905.2899780273438,905.3200073242188,905.3200073242188,0.0,Healthcare
2017-08-11,906.8699951171875,912.27001953125,906.0800170898438,908.0,908.0,0.0,Healthcare
2017-08-14,912.4000244140625,915.3400268554688,911.9000244140625,913.9099731445312,913.9099731445312,0.0,Healthcare
2017-08-15,915.2000122070312,916.52001953125,913.5700073242188,913.7100219726562,913.7100219726562,0.0,Healthcare
2017-08-16,914.8599853515625,917.989990234375,914.260009765625,916.030029296875,916.030029296875,0.0,Healthcare
2017-08-17,915.1599731445312,917.280029296875,904.4099731445312,904.4600219726562,904.4600219726562,0.0,Healthcare
2017-08-18,903.22998046875,906.5900268554688,900.260009765625,900.7100219726562,900.7100219726562,0.0,Healthcare
2017-08-21,900.72998046875,905.6900024414062,899.9099731445312,904.8300170898438,904.8300170898438,0.0,Healthcare
2017-08-22,904.8099975585938,916.5499877929688,904.5599975585938,915.4000244140625,915.4000244140625,0.0,Healthcare
2017-08-23,913.3599853515625,913.3599853515625,908.3499755859375,908.8800048828125,908.8800048828125,0.0,Healthcare
2017-08-24,909.9500122070312,912.6300048828125,908.1500244140625,911.4600219726562,911.4600219726562,0.0,Healthcare
2017-08-25,913.1199951171875,915.9600219726562,910.3699951171875,910.4000244140625,910.4000244140625,0.0,Healthcare
2017-08-28,912.9299926757812,917.2999877929688,912.9299926757812,915.9000244140625,915.9000244140625,0.0,Healthcare
2017-08-29,912.9600219726562,918.47998046875,911.25,917.4299926757812,917.4299926757812,0.0,Healthcare
2017-08-30,916.8900146484375,924.6500244140625,916.6500244140625,922.6400146484375,922.6400146484375,0.0,Healthcare
2017-08-31,925.0999755859375,939.030029296875,924.989990234375,938.280029296875,938.280029296875,0.0,Healthcare
2017-09-01,939.02001953125,941.4600219726562,933.77001953125,937.489990234375,937.489990234375,0.0,Healthcare
2017-09-05,935.3499755859375,938.77001953125,929.1199951171875,933.3900146484375,933.3900146484375,0.0,Healthcare
2017-09-06,935.7100219726562,938.7100219726562,932.5700073242188,937.6199951171875,937.6199951171875,0.0,Healthcare
2017-09-07,937.9099731445312,949.9400024414062,937.3499755859375,947.8499755859375,947.8499755859375,0.0,Healthcare
2017-09-08,947.030029296875,953.8900146484375,945.219970703125,951.8300170898438,951.8300170898438,0.0,Healthcare
2017-09-11,955.5900268554688,959.7999877929688,954.489990234375,959.6599731445312,959.6599731445312,0.0,Healthcare
2017-09-12,960.2899780273438,961.780029296875,958.0700073242188,961.719970703125,961.719970703125,0.0,Healthcare
2017-09-13,960.6099853515625,962.3800048828125,956.4199829101562,958.27001953125,958.27001953125,0.0,Healthcare
2017-09-14,956.7899780273438,960.3200073242188,953.8099975585938,958.7100219726562,958.7100219726562,0.0,Healthcare
2017-09-15,959.72998046875,960.9600219726562,954.9099731445312,955.97998046875,955.97998046875,0.0,Healthcare
2017-09-18,957.0599975585938,959.3400268554688,954.1400146484375,955.530029296875,955.530029296875,0.0,Healthcare
2017-09-19,956.1599731445312,957.239990234375,947.219970703125,948.030029296875,948.030029296875,0.0,Healthcare
2017-09-20,947.719970703125,950.1199951171875,942.4400024414062,949.4600219726562,949.4600219726562,0.0,Healthcare
2017-09-21,948.72998046875,949.5800170898438,944.0,944.1599731445312,944.1599731445312,0.0,Healthcare
2017-09-22,943.4299926757812,945.6300048828125,939.5,944.9500122070312,944.9500122070312,0.0,Healthcare
2017-09-25,944.8499755859375,947.3499755859375,940.27001953125,941.7899780273438,941.7899780273438,0.0,Healthcare
2017-09-26,943.469970703125,946.8099975585938,939.8200073242188,940.1500244140625,940.1500244140625,0.0,Healthcare
2017-09-27,940.9400024414062,942.239990234375,935.739990234375,939.5599975585938,939.5599975585938,0.0,Healthcare
2017-09-28,938.8400268554688,943.510009765625,937.5800170898438,940.8599853515625,940.8599853515625,0.0,Healthcare
2017-09-29,941.2000122070312,946.3800048828125,938.4500122070312,946.3099975585938,946.3099975585938,0.0,Healthcare
2017-10-02,947.6900024414062,955.4600219726562,947.489990234375,955.3200073242188,955.3200073242188,0.0,Healthcare
2017-10-03,956.22998046875,958.2000122070312,951.6099853515625,955.5,955.5,0.0,Healthcare
2017-10-04,956.5900268554688,960.1799926757812,955.780029296875,959.7999877929688,959.7999877929688,0.0,Healthcare
2017-10-05,959.2999877929688,960.5999755859375,956.0499877929688,960.25,960.25,0.0,Healthcare
2017-10-06,960.1699829101562,962.8900146484375,957.739990234375,959.5999755859375,959.5999755859375,0.0,Healthcare
2017-10-09,959.9199829101562,959.9199829101562,951.8300170898438,953.1500244140625,953.1500244140625,0.0,Healthcare
2017-10-10,954.1699829101562,955.4299926757812,950.4099731445312,955.280029296875,955.280029296875,0.0,Healthcare
2017-10-11,955.5700073242188,958.260009765625,954.6699829101562,957.5399780273438,957.5399780273438,0.0,Healthcare
2017-10-12,957.4299926757812,958.010009765625,954.7100219726562,955.9099731445312,955.9099731445312,0.0,Healthcare
2017-10-13,955.8200073242188,955.8200073242188,951.1799926757812,953.0599975585938,953.0599975585938,0.0,Healthcare
2017-10-16,952.5999755859375,956.3400268554688,947.7100219726562,949.4199829101562,949.4199829101562,0.0,Healthcare
2017-10-17,951.2100219726562,964.3599853515625,951.2100219726562,961.8900146484375,961.8900146484375,0.0,Healthcare
2017-10-18,963.4600219726562,968.4400024414062,962.4000244140625,963.4600219726562,963.4600219726562,0.0,Healthcare
2017-10-19,963.469970703125,969.6500244140625,962.780029296875,969.2899780273438,969.2899780273438,0.0,Healthcare
2017-10-20,967.6099853515625,971.1799926757812,967.0,970.4000244140625,970.4000244140625,0.0,Healthcare
2017-10-23,971.6599731445312,975.3300170898438,967.5399780273438,967.8599853515625,967.8599853515625,0.0,Healthcare
2017-10-24,968.010009765625,968.010009765625,956.3300170898438,961.3599853515625,961.3599853515625,0.0,Healthcare
2017-10-25,960.5,962.6699829101562,956.47998046875,960.239990234375,960.239990234375,0.0,Healthcare
2017-10-26,952.0999755859375,955.760009765625,944.719970703125,950.3599853515625,950.3599853515625,0.0,Healthcare
2017-10-27,948.4600219726562,951.2100219726562,946.8400268554688,950.0900268554688,950.0900268554688,0.0,Healthcare
2017-10-30,947.52001953125,947.530029296875,937.9299926757812,939.8699951171875,939.8699951171875,0.0,Healthcare
2017-10-31,940.260009765625,942.0700073242188,936.6099853515625,938.3499755859375,938.3499755859375,0.0,Healthcare
2017-11-01,939.6400146484375,944.4000244140625,938.6900024414062,940.2000122070312,940.2000122070312,0.0,Healthcare
